"","Account","Date","hour","kWh","year","month","day","dayOfWeek","Weekday","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Conditions","WindDirDegrees","Peakhour"
"8178",26908650026,2014-12-07,15,114.059999,2014,12,7,0,0,36,14,"41",30.55,10,"North","13.8","Scattered Clouds",350,1
"8179",26908650026,2014-12-07,16,117.559995,2014,12,7,0,0,32,7,"35",30.58,10,"North","24.2","Partly Cloudy",10,1
"8180",26908650026,2014-12-07,17,117.399998,2014,12,7,0,0,30,3.9,"33",30.61,10,"North","13.8","Clear",350,1
"8181",26908650026,2014-12-07,18,117.799996,2014,12,7,0,0,28,1.9,"33",30.65,10,"North","19.6","Partly Cloudy",350,1
"8182",26908650026,2014-12-07,19,117.889999,2014,12,7,0,0,26.1,-2.9,"28",30.65,10,"NNW","23","Partly Cloudy",340,0
"8183",26908650026,2014-12-07,20,111.789997,2014,12,7,0,0,24.1,-2,"32",30.66,10,"North","18.4","Partly Cloudy",360,0
"8184",26908650026,2014-12-07,21,110.949999,2014,12,7,0,0,23,1.9,"40",30.68,10,"North","12.7","Partly Cloudy",360,0
"8185",26908650026,2014-12-07,22,111.279996,2014,12,7,0,0,21.9,5,"48",30.69,10,"North","17.3","Partly Cloudy",10,0
"8186",26908650026,2014-12-07,23,112.629999,2014,12,7,0,0,21,5,"50",30.69,10,"North","15","Partly Cloudy",360,0
"8187",26908650026,2014-12-08,0,111.779994,2014,12,8,1,1,19.9,3.9,"50",30.71,10,"North","12.7","Mostly Cloudy",350,0
"8188",26908650026,2014-12-08,1,111.829997,2014,12,8,1,1,19.9,5,"52",30.71,10,"North","16.1","Overcast",360,0
"8189",26908650026,2014-12-08,2,113.56,2014,12,8,1,1,19,5,"54",30.74,10,"North","18.4","Overcast",350,0
"8190",26908650026,2014-12-08,3,113.909999,2014,12,8,1,1,19,6.1,"57",30.73,10,"North","17.3","Overcast",350,0
"8191",26908650026,2014-12-08,4,113.499996,2014,12,8,1,1,19,6.1,"57",30.73,10,"North","13.8","Overcast",360,0
"8192",26908650026,2014-12-08,5,115.529999,2014,12,8,1,1,18,6.1,"60",30.73,10,"NNW","13.8","Overcast",340,0
"8193",26908650026,2014-12-08,6,242.319996,2014,12,8,1,1,19,8.1,"62",30.74,10,"North","15","Overcast",360,0
"8194",26908650026,2014-12-08,7,296.159993,2014,12,8,1,1,19,9,"65",30.75,10,"North","13.8","Overcast",350,1
"8195",26908650026,2014-12-08,8,302.059997,2014,12,8,1,1,19.9,10.9,"68",30.76,9,"North","12.7","Light Snow",350,1
"8196",26908650026,2014-12-08,9,300.789995,2014,12,8,1,1,21,12.9,"71",30.77,9,"North","15","Light Snow",350,1
"8197",26908650026,2014-12-08,10,305.649993,2014,12,8,1,1,21,14,"74",30.74,7,"North","12.7","Light Snow",350,1
"8198",26908650026,2014-12-08,11,305.299995,2014,12,8,1,1,21.9,16,"78",30.71,9,"North","12.7","Light Snow",360,1
"8199",26908650026,2014-12-08,12,299.949991,2014,12,8,1,1,23,17.1,"78",30.68,10,"North","13.8","Overcast",360,1
"8200",26908650026,2014-12-08,13,292.929993,2014,12,8,1,1,24.1,18,"77",30.67,7,"North","13.8","Light Snow",350,1
"8201",26908650026,2014-12-08,14,281.939993,2014,12,8,1,1,24.1,19,"81",30.66,10,"North","11.5","Light Snow",360,1
"8202",26908650026,2014-12-08,15,274.24999,2014,12,8,1,1,25,19,"78",30.65,10,"North","15","Overcast",360,1
"8203",26908650026,2014-12-08,16,262.249994,2014,12,8,1,1,25,19.9,"81",30.65,10,"North","11.5","Overcast",350,1
"8204",26908650026,2014-12-08,17,213.759999,2014,12,8,1,1,26.1,19,"75",30.66,10,"NNW","10.4","Overcast",330,1
"8205",26908650026,2014-12-08,18,136.699995,2014,12,8,1,1,26.1,19,"75",30.65,10,"NNW","8.1","Overcast",330,1
"8206",26908650026,2014-12-08,19,130.239995,2014,12,8,1,1,26.1,19,"75",30.62,10,"NNW","11.5","Overcast",340,0
"8207",26908650026,2014-12-08,20,130.119997,2014,12,8,1,1,25,21,"85",30.62,2,"North","12.7","Light Snow",350,0
"8208",26908650026,2014-12-08,21,117.359998,2014,12,8,1,1,25,21.9,"88",30.59,3,"North","12.7","Light Snow",10,0
"8209",26908650026,2014-12-08,22,110.319999,2014,12,8,1,1,26.1,24.1,"92",30.56,2,"North","12.7","Light Snow",10,0
"8210",26908650026,2014-12-08,23,109.769997,2014,12,8,1,1,28.9,28,"96",30.51,2,"North","10.4","Light Snow",360,0
"8211",26908650026,2014-12-09,0,110.679997,2014,12,9,2,1,30.9,30,"96",30.48,2,"North","9.2","Light Freezing Rain",360,0
"8212",26908650026,2014-12-09,1,110.029998,2014,12,9,2,1,34,33.1,"96",30.44,5,"NNE","12.7","Light Rain",20,0
"8213",26908650026,2014-12-09,2,109.869997,2014,12,9,2,1,41,37.9,"89",30.4,5,"ENE","13.8","Light Rain",70,0
"8214",26908650026,2014-12-09,3,110.579997,2014,12,9,2,1,42.1,39,"89",30.37,10,"ENE","15","Overcast",70,0
"8215",26908650026,2014-12-09,4,110.339999,2014,12,9,2,1,37,35.1,"93",30.35,10,"NE","6.9","Light Rain",50,0
"8216",26908650026,2014-12-09,5,112.129999,2014,12,9,2,1,41,39,"93",30.32,1.5,"ENE","13.8","Light Drizzle",60,0
"8217",26908650026,2014-12-09,6,238.489995,2014,12,9,2,1,43,42.1,"97",30.29,1.5,"ENE","17.3","Light Rain",70,0
"8218",26908650026,2014-12-09,7,288.719995,2014,12,9,2,1,43,42.1,"97",30.24,1.5,"ENE","20.7","Light Rain",70,1
"8219",26908650026,2014-12-09,8,296.789992,2014,12,9,2,1,44.1,42.1,"93",30.2,1.5,"ENE","18.4","Rain",60,1
"8220",26908650026,2014-12-09,9,308.239991,2014,12,9,2,1,45,43,"93",30.18,1.5,"ENE","21.9","Rain",60,1
"8221",26908650026,2014-12-09,10,305.709993,2014,12,9,2,1,45,44.1,"97",30.13,1.5,"NE","23","Rain",50,1
"8222",26908650026,2014-12-09,11,305.119992,2014,12,9,2,1,45,44.1,"97",30.03,1.5,"ENE","25.3","Heavy Rain",60,1
"8223",26908650026,2014-12-09,12,297.749994,2014,12,9,2,1,46,45,"96",29.94,1.5,"ENE","27.6","Heavy Rain",60,1
"8224",26908650026,2014-12-09,13,295.129993,2014,12,9,2,1,46.9,45,"93",29.85,1.5,"NE","31.1","Heavy Rain",50,1
"8225",26908650026,2014-12-09,14,281.679992,2014,12,9,2,1,46.9,46,"97",29.76,1.2,"NE","32.2","Heavy Rain",50,1
"8226",26908650026,2014-12-09,15,272.639996,2014,12,9,2,1,46.9,46,"97",29.73,1,"NE","25.3","Heavy Rain",40,1
"8227",26908650026,2014-12-09,16,273.089991,2014,12,9,2,1,48,46.9,"96",29.68,1.5,"NNE","26.5","Heavy Rain",30,1
"8228",26908650026,2014-12-09,17,227.559993,2014,12,9,2,1,48,46.9,"96",29.62,2,"NE","25.3","Rain",40,1
"8229",26908650026,2014-12-09,18,163.849997,2014,12,9,2,1,48.9,48,"97",29.56,2,"NNE","28.8","Light Rain",20,1
"8230",26908650026,2014-12-09,19,151.379996,2014,12,9,2,1,48.9,48,"97",29.53,2,"NNE","21.9","Light Rain",30,0
"8231",26908650026,2014-12-09,20,147.419996,2014,12,9,2,1,48.9,48,"97",29.51,1,"NNE","20.7","Light Rain",30,0
"8232",26908650026,2014-12-09,21,112.799996,2014,12,9,2,1,48.9,48.9,"100",29.49,1,"NNE","10.4","Drizzle",20,0
"8233",26908650026,2014-12-09,22,101.879999,2014,12,9,2,1,48.9,48,"97",29.51,1,"NNE","12.7","Light Rain",20,0
"8234",26908650026,2014-12-09,23,98.509999,2014,12,9,2,1,48.9,48.9,"100",29.5,1,"North","12.7","Light Rain",360,0
"8235",26908650026,2014-12-10,0,97.439999,2014,12,10,3,1,46,45,"96",29.5,1,"North","12.7","Light Rain",360,0
"8236",26908650026,2014-12-10,1,97.249997,2014,12,10,3,1,45,44.1,"97",29.52,1,"North","13.8","Light Rain",350,0
"8237",26908650026,2014-12-10,2,97.359997,2014,12,10,3,1,43,42.1,"97",29.52,1,"North","15","Light Rain",360,0
"8238",26908650026,2014-12-10,3,97.199997,2014,12,10,3,1,42.1,41,"96",29.52,1,"North","16.1","Overcast",360,0
"8239",26908650026,2014-12-10,4,99.249998,2014,12,10,3,1,42.1,39.9,"92",29.55,1,"North","13.8","Overcast",360,0
"8240",26908650026,2014-12-10,5,99.919997,2014,12,10,3,1,41,39.9,"96",29.53,6,"North","16.1","Overcast",360,0
"8241",26908650026,2014-12-10,6,236.769996,2014,12,10,3,1,41,39.9,"96",29.56,10,"North","16.1","Overcast",350,0
"8242",26908650026,2014-12-10,7,297.689993,2014,12,10,3,1,41,39.9,"96",29.56,1.5,"NNE","17.3","Light Drizzle",20,1
"8243",26908650026,2014-12-10,8,301.709991,2014,12,10,3,1,41,39.9,"96",29.52,2,"NNE","16.1","Overcast",20,1
"8244",26908650026,2014-12-10,9,307.299992,2014,12,10,3,1,41,39.9,"96",29.56,1,"North","13.8","Light Rain",360,1
"8245",26908650026,2014-12-10,10,308.859991,2014,12,10,3,1,42.1,41,"96",29.54,1.8,"North","16.1","Light Rain",10,1
"8246",26908650026,2014-12-10,11,305.019995,2014,12,10,3,1,42.1,39.9,"92",29.54,3,"North","12.7","Light Rain",10,1
"8247",26908650026,2014-12-10,12,297.819997,2014,12,10,3,1,42.1,39.9,"92",29.5,2,"North","10.4","Light Rain",360,1
"8248",26908650026,2014-12-10,13,272.539996,2014,12,10,3,1,42.1,39.9,"92",29.49,3,"North","15","Light Rain",10,1
"8249",26908650026,2014-12-10,14,262.109992,2014,12,10,3,1,41,37.9,"89",29.48,9,"NNE","16.1","Overcast",20,1
"8250",26908650026,2014-12-10,15,247.539995,2014,12,10,3,1,39.9,37.9,"93",29.47,10,"North","15","Overcast",10,1
"8251",26908650026,2014-12-10,16,253.629993,2014,12,10,3,1,39.9,37,"89",29.46,10,"NNE","15","Overcast",20,1
"8252",26908650026,2014-12-10,17,214.749996,2014,12,10,3,1,39,37.9,"96",29.45,3,"NNE","8.1","Light Rain",20,1
"8253",26908650026,2014-12-10,18,169.619993,2014,12,10,3,1,39,37.9,"96",29.44,2,"NW","5.8","Light Rain",320,1
"8254",26908650026,2014-12-10,19,156.919993,2014,12,10,3,1,39,37,"93",29.44,2,"NW","9.2","Light Rain",310,0
"8255",26908650026,2014-12-10,20,152.489995,2014,12,10,3,1,39,37,"93",29.44,2,"NNW","9.2","Light Rain",330,0
"8256",26908650026,2014-12-10,21,117.029997,2014,12,10,3,1,39,37,"93",29.43,3,"NNW","8.1","Overcast",340,0
"8257",26908650026,2014-12-10,22,107.749997,2014,12,10,3,1,39,37,"93",29.44,3,"WSW","6.9","Light Rain",250,0
"8258",26908650026,2014-12-10,23,103.61,2014,12,10,3,1,39,37,"93",29.44,3,"West","6.9","Light Rain",270,0
"8259",26908650026,2014-12-11,0,100.189997,2014,12,11,4,1,39,37,"93",29.44,2,"WSW","6.9","Light Rain",250,0
"8260",26908650026,2014-12-11,1,99.919998,2014,12,11,4,1,39,37,"93",29.46,10,"WSW","4.6","Overcast",240,0
"8261",26908650026,2014-12-11,2,100.069999,2014,12,11,4,1,37.9,36,"93",29.47,7,"SW","9.2","Overcast",230,0
"8262",26908650026,2014-12-11,3,100.449996,2014,12,11,4,1,37.9,35.1,"89",29.48,10,"SW","9.2","Overcast",230,0
"8263",26908650026,2014-12-11,4,102.879997,2014,12,11,4,1,37,35.1,"93",29.5,10,"SW","11.5","Overcast",220,0
"8264",26908650026,2014-12-11,5,103.929999,2014,12,11,4,1,36,33.1,"89",29.52,9,"SW","11.5","Light Rain",230,0
"8265",26908650026,2014-12-11,6,239.139993,2014,12,11,4,1,35.1,33.1,"92",29.55,9,"SSW","11.5","Light Snow",210,0
"8266",26908650026,2014-12-11,7,298.589994,2014,12,11,4,1,35.1,32,"89",29.57,10,"SSW","17.3","Overcast",210,1
"8267",26908650026,2014-12-11,8,306.949996,2014,12,11,4,1,35.1,30.9,"85",29.59,10,"SSW","13.8","Overcast",210,1
"8268",26908650026,2014-12-11,9,310.799996,2014,12,11,4,1,35.1,30.9,"85",29.61,10,"SW","15","Overcast",230,1
"8269",26908650026,2014-12-11,10,312.589996,2014,12,11,4,1,34,28.9,"82",29.62,8,"SW","16.1","Light Snow",220,1
"8270",26908650026,2014-12-11,11,312.779995,2014,12,11,4,1,34,30,"85",29.62,2.5,"SW","13.8","Light Snow",220,1
"8271",26908650026,2014-12-11,12,306.849996,2014,12,11,4,1,33.1,30,"89",29.63,1.8,"SW","17.3","Light Snow",220,1
"8272",26908650026,2014-12-11,13,299.619994,2014,12,11,4,1,34,28.9,"82",29.64,9,"WSW","18.4","Overcast",240,1
"8273",26908650026,2014-12-11,14,292.709992,2014,12,11,4,1,34,30,"85",29.66,10,"SW","18.4","Overcast",220,1
"8274",26908650026,2014-12-11,15,274.079997,2014,12,11,4,1,34,28.9,"82",29.69,10,"SW","16.1","Light Snow",230,1
"8275",26908650026,2014-12-11,16,267.909994,2014,12,11,4,1,34,28.9,"82",29.72,10,"SW","13.8","Overcast",220,1
"8276",26908650026,2014-12-11,17,223.359995,2014,12,11,4,1,34,28.9,"82",29.73,10,"SW","15","Light Snow",220,1
"8277",26908650026,2014-12-11,18,169.189997,2014,12,11,4,1,33.1,28,"82",29.75,10,"SW","12.7","Overcast",220,1
"8278",26908650026,2014-12-11,19,158.529997,2014,12,11,4,1,33.1,28,"82",29.76,10,"SW","13.8","Overcast",230,0
"8279",26908650026,2014-12-11,20,153.489996,2014,12,11,4,1,32,28,"85",29.78,10,"SW","12.7","Overcast",230,0
"8280",26908650026,2014-12-11,21,111.589998,2014,12,11,4,1,32,28,"85",29.78,10,"SW","12.7","Overcast",230,0
"8281",26908650026,2014-12-11,22,102.089998,2014,12,11,4,1,32,28,"85",29.79,10,"WSW","10.4","Mostly Cloudy",240,0
"8282",26908650026,2014-12-11,23,98.44,2014,12,11,4,1,32,27,"82",29.81,10,"WSW","11.5","Mostly Cloudy",240,0
"8283",26908650026,2014-12-12,0,98.839997,2014,12,12,5,1,32,27,"82",29.81,10,"SW","10.4","Mostly Cloudy",230,0
"8284",26908650026,2014-12-12,1,98.569999,2014,12,12,5,1,30.9,26.1,"82",29.81,10,"WSW","9.2","Scattered Clouds",240,0
"8285",26908650026,2014-12-12,2,98.6,2014,12,12,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"8286",26908650026,2014-12-12,3,99.119999,2014,12,12,5,1,30.9,26.1,"82",29.81,10,"WSW","9.2","Overcast",250,0
"8287",26908650026,2014-12-12,4,100.319998,2014,12,12,5,1,30.9,26.1,"82",29.82,10,"West","8.1","Overcast",260,0
"8288",26908650026,2014-12-12,5,101.099997,2014,12,12,5,1,32,26.1,"79",29.84,10,"West","11.5","Mostly Cloudy",270,0
"8289",26908650026,2014-12-12,6,230.029994,2014,12,12,5,1,32,26.1,"79",29.86,10,"West","10.4","Mostly Cloudy",270,0
"8290",26908650026,2014-12-12,7,289.729995,2014,12,12,5,1,32,25,"75",29.87,10,"West","11.5","Mostly Cloudy",280,1
"8291",26908650026,2014-12-12,8,301.829994,2014,12,12,5,1,34,26.1,"73",29.87,10,"West","11.5","Mostly Cloudy",270,1
"8292",26908650026,2014-12-12,9,303.709993,2014,12,12,5,1,35.1,26.1,"70",29.88,10,"West","12.7","Scattered Clouds",280,1
"8293",26908650026,2014-12-12,10,307.379993,2014,12,12,5,1,37,27,"67",29.86,10,"WNW","10.4","Mostly Cloudy",290,1
"8294",26908650026,2014-12-12,11,311.019992,2014,12,12,5,1,36,27,"70",29.85,10,"WNW","12.7","Overcast",300,1
"8295",26908650026,2014-12-12,12,305.109994,2014,12,12,5,1,37,27,"67",29.83,10,"WNW","10.4","Overcast",300,1
"8296",26908650026,2014-12-12,13,296.419995,2014,12,12,5,1,37.9,27,"65",29.83,10,"WNW","9.2","Overcast",290,1
"8297",26908650026,2014-12-12,14,283.249993,2014,12,12,5,1,37.9,27,"65",29.84,10,"WNW","9.2","Mostly Cloudy",300,1
"8298",26908650026,2014-12-12,15,269.829992,2014,12,12,5,1,37.9,27,"65",29.86,10,"West","12.7","Overcast",280,1
"8299",26908650026,2014-12-12,16,277.189992,2014,12,12,5,1,37,28,"70",29.87,10,"WNW","11.5","Mostly Cloudy",300,1
"8300",26908650026,2014-12-12,17,229.729994,2014,12,12,5,1,36,27,"70",29.88,10,"WNW","12.7","Mostly Cloudy",300,1
"8301",26908650026,2014-12-12,18,167.849996,2014,12,12,5,1,36,27,"70",29.88,10,"WNW","12.7","Overcast",290,1
"8302",26908650026,2014-12-12,19,153.939999,2014,12,12,5,1,35.1,27,"72",29.88,10,"West","10.4","Overcast",280,0
"8303",26908650026,2014-12-12,20,148.319997,2014,12,12,5,1,34,26.1,"73",29.88,10,"WNW","9.2","Overcast",300,0
"8304",26908650026,2014-12-12,21,107.629996,2014,12,12,5,1,34,27,"75",29.87,10,"WNW","10.4","Overcast",290,0
"8305",26908650026,2014-12-12,22,99.489999,2014,12,12,5,1,34,27,"75",29.88,10,"NW","11.5","Overcast",320,0
"8306",26908650026,2014-12-12,23,98.42,2014,12,12,5,1,33.1,28,"82",29.87,7,"NW","13.8","Light Snow",320,0
"8307",26908650026,2014-12-13,0,98.799998,2014,12,13,6,0,33.1,28,"82",29.86,10,"WNW","9.2","Mostly Cloudy",290,0
"8308",26908650026,2014-12-13,1,98.249996,2014,12,13,6,0,33.1,26.1,"75",29.85,10,"WNW","12.7","Mostly Cloudy",290,0
"8309",26908650026,2014-12-13,2,98.149997,2014,12,13,6,0,33.1,26.1,"75",29.85,10,"WNW","12.7","Mostly Cloudy",300,0
"8310",26908650026,2014-12-13,3,98.319997,2014,12,13,6,0,32,25,"75",29.85,10,"WNW","13.8","Clear",290,0
"8311",26908650026,2014-12-13,4,98.859997,2014,12,13,6,0,32,25,"75",29.83,10,"WNW","11.5","Partly Cloudy",290,0
"8312",26908650026,2014-12-13,5,99.059999,2014,12,13,6,0,32,24.1,"73",29.84,10,"WNW","11.5","Partly Cloudy",300,0
"8313",26908650026,2014-12-13,6,99.199997,2014,12,13,6,0,32,25,"75",29.84,10,"WNW","11.5","Mostly Cloudy",300,0
"8314",26908650026,2014-12-13,7,189.919995,2014,12,13,6,0,33.1,25,"72",29.85,10,"WNW","11.5","Overcast",290,1
"8315",26908650026,2014-12-13,8,232.599993,2014,12,13,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"8316",26908650026,2014-12-13,9,244.769995,2014,12,13,6,0,35.1,25,"67",29.86,10,"NW","11.5","Overcast",310,1
"8317",26908650026,2014-12-13,10,244.529997,2014,12,13,6,0,36,26.1,"67",29.84,10,"WNW","13.8","Overcast",300,1
"8318",26908650026,2014-12-13,11,244.969992,2014,12,13,6,0,37.9,26.1,"62",29.81,10,"WNW","10.4","Overcast",300,1
"8319",26908650026,2014-12-13,12,245.799999,2014,12,13,6,0,39.9,27,"60",29.79,10,"WNW","10.4","Mostly Cloudy",300,1
"8320",26908650026,2014-12-13,13,246.029995,2014,12,13,6,0,41,27,"57",29.78,10,"WNW","12.7","Mostly Cloudy",290,1
"8321",26908650026,2014-12-13,14,164.809996,2014,12,13,6,0,41,27,"57",29.78,10,"West","15","Mostly Cloudy",280,1
"8322",26908650026,2014-12-13,15,157.129998,2014,12,13,6,0,39.9,27,"60",29.78,10,"WNW","15","Mostly Cloudy",290,1
"8323",26908650026,2014-12-13,16,140.889999,2014,12,13,6,0,39,27,"62",29.78,10,"WNW","9.2","Mostly Cloudy",290,1
"8324",26908650026,2014-12-13,17,119.499997,2014,12,13,6,0,39,27,"62",29.79,10,"NW","10.4","Mostly Cloudy",310,1
"8325",26908650026,2014-12-13,18,116.439999,2014,12,13,6,0,37.9,27,"65",29.8,10,"NW","12.7","Mostly Cloudy",320,1
"8326",26908650026,2014-12-13,19,116.059998,2014,12,13,6,0,37,26.1,"65",29.79,10,"NW","11.5","Mostly Cloudy",310,0
"8327",26908650026,2014-12-13,20,114.429996,2014,12,13,6,0,36,26.1,"67",29.79,10,"NW","9.2","Clear",310,0
"8328",26908650026,2014-12-13,21,100.819999,2014,12,13,6,0,34,26.1,"73",29.8,10,"WNW","10.4","Clear",300,0
"8329",26908650026,2014-12-13,22,97.219996,2014,12,13,6,0,34,26.1,"73",29.8,10,"WNW","10.4","Clear",300,0
"8330",26908650026,2014-12-13,23,97.979996,2014,12,13,6,0,33.1,26.1,"75",29.79,10,"WNW","10.4","Mostly Cloudy",290,0
"8331",26908650026,2014-12-14,0,97.939998,2014,12,14,0,0,34,26.1,"73",29.78,10,"NW","10.4","Overcast",310,0
"8332",26908650026,2014-12-14,1,97.639996,2014,12,14,0,0,34,26.1,"73",29.79,10,"NW","11.5","Mostly Cloudy",310,0
"8333",26908650026,2014-12-14,2,97.959996,2014,12,14,0,0,34,26.1,"73",29.8,10,"NW","10.4","Mostly Cloudy",310,0
"8334",26908650026,2014-12-14,3,98.359999,2014,12,14,0,0,34,25,"70",29.79,10,"WNW","9.2","Mostly Cloudy",300,0
"8335",26908650026,2014-12-14,4,98.489998,2014,12,14,0,0,33.1,25,"72",29.8,10,"WNW","10.4","Mostly Cloudy",300,0
"8336",26908650026,2014-12-14,5,98.459999,2014,12,14,0,0,34,25,"70",29.8,10,"WNW","8.1","Mostly Cloudy",300,0
"8337",26908650026,2014-12-14,6,100.229998,2014,12,14,0,0,34,25,"70",29.82,10,"WNW","10.4","Mostly Cloudy",300,0
"8338",26908650026,2014-12-14,7,107.619998,2014,12,14,0,0,34,25,"70",29.83,10,"NW","11.5","Mostly Cloudy",310,1
"8339",26908650026,2014-12-14,8,118.419999,2014,12,14,0,0,35.1,26.1,"70",29.83,10,"NW","12.7","Mostly Cloudy",310,1
"8340",26908650026,2014-12-14,9,130.629995,2014,12,14,0,0,37,27,"67",29.84,10,"WNW","11.5","Mostly Cloudy",300,1
"8341",26908650026,2014-12-14,10,131.609998,2014,12,14,0,0,39,27,"62",29.83,10,"WNW","9.2","Mostly Cloudy",300,1
"8342",26908650026,2014-12-14,11,131.419997,2014,12,14,0,0,41,28,"60",29.81,10,"WNW","11.5","Mostly Cloudy",290,1
"8343",26908650026,2014-12-14,12,131.159997,2014,12,14,0,0,43,28.9,"58",29.8,10,"WNW","9.2","Scattered Clouds",290,1
"8344",26908650026,2014-12-14,13,124.619997,2014,12,14,0,0,44.1,28,"53",29.8,10,"NW","10.4","Scattered Clouds",320,1
"8345",26908650026,2014-12-14,14,108.519999,2014,12,14,0,0,44.1,28.9,"55",29.81,10,"NNW","5.8","Partly Cloudy",340,1
"8346",26908650026,2014-12-14,15,106.749998,2014,12,14,0,0,43,28,"56",29.83,10,"NNW","8.1","Clear",330,1
"8347",26908650026,2014-12-14,16,107.969999,2014,12,14,0,0,41,28,"60",29.84,10,"WNW","10.4","Clear",300,1
"8348",26908650026,2014-12-14,17,108.629996,2014,12,14,0,0,39.9,28,"63",29.85,10,"WNW","11.5","Clear",300,1
"8349",26908650026,2014-12-14,18,108.269997,2014,12,14,0,0,37.9,28,"68",29.88,10,"NW","9.2","Clear",310,1
"8350",26908650026,2014-12-14,19,106.789997,2014,12,14,0,0,37,28,"70",29.89,10,"NW","8.1","Clear",310,0
"8351",26908650026,2014-12-14,20,100.309998,2014,12,14,0,0,35.1,28,"76",29.9,10,"WNW","9.2","Clear",300,0
"8352",26908650026,2014-12-14,21,97.539998,2014,12,14,0,0,35.1,28,"76",29.91,10,"WNW","11.5","Clear",300,0
"8353",26908650026,2014-12-14,22,97.519995,2014,12,14,0,0,34,28,"79",29.91,10,"WNW","9.2","Clear",290,0
"8354",26908650026,2014-12-14,23,97.859996,2014,12,14,0,0,34,28,"79",29.91,10,"WNW","9.2","Clear",300,0
"8355",26908650026,2014-12-15,0,96.66,2014,12,15,1,1,34,28,"79",29.91,10,"NW","9.2","Clear",310,0
"8356",26908650026,2014-12-15,1,96.769999,2014,12,15,1,1,33.1,28,"82",29.93,10,"WNW","9.2","Clear",300,0
"8357",26908650026,2014-12-15,2,96.479997,2014,12,15,1,1,33.1,28,"82",29.94,10,"WNW","6.9","Clear",300,0
"8358",26908650026,2014-12-15,3,96.899999,2014,12,15,1,1,33.1,28,"82",29.94,10,"WNW","8.1","Clear",290,0
"8359",26908650026,2014-12-15,4,100.019998,2014,12,15,1,1,33.1,28,"82",29.96,10,"WNW","8.1","Clear",300,0
"8360",26908650026,2014-12-15,5,126.29,2014,12,15,1,1,33.1,27,"78",29.98,10,"WNW","9.2","Clear",300,0
"8361",26908650026,2014-12-15,6,245.419993,2014,12,15,1,1,32,27,"82",29.99,10,"NW","6.9","Partly Cloudy",310,0
"8362",26908650026,2014-12-15,7,298.609993,2014,12,15,1,1,34,27,"75",30.01,10,"NW","10.4","Scattered Clouds",310,1
"8363",26908650026,2014-12-15,8,303.989994,2014,12,15,1,1,35.1,27,"72",30.04,10,"NW","12.7","Scattered Clouds",320,1
"8364",26908650026,2014-12-15,9,303.359992,2014,12,15,1,1,37,27,"67",30.05,10,"NW","10.4","Scattered Clouds",310,1
"8365",26908650026,2014-12-15,10,302.829995,2014,12,15,1,1,39,28,"65",30.04,10,"NW","5.8","Scattered Clouds",310,1
"8366",26908650026,2014-12-15,11,305.009993,2014,12,15,1,1,41,28,"60",30.04,10,"Calm","Calm","Scattered Clouds",0,1
"8367",26908650026,2014-12-15,12,299.599994,2014,12,15,1,1,39.9,28.9,"65",30.04,10,"East","5.8","Scattered Clouds",90,1
"8368",26908650026,2014-12-15,13,291.979993,2014,12,15,1,1,39.9,30,"68",30.04,10,"East","6.9","Scattered Clouds",100,1
"8369",26908650026,2014-12-15,14,282.929996,2014,12,15,1,1,39,30,"70",30.06,10,"ESE","6.9","Scattered Clouds",120,1
"8370",26908650026,2014-12-15,15,277.079992,2014,12,15,1,1,37.9,30,"73",30.07,10,"East","4.6","Scattered Clouds",80,1
"8371",26908650026,2014-12-15,16,259.709996,2014,12,15,1,1,37,30.9,"79",30.09,10,"East","4.6","Scattered Clouds",100,1
"8372",26908650026,2014-12-15,17,206.609993,2014,12,15,1,1,39,30.9,"73",30.11,10,"East","3.5","Scattered Clouds",100,1
"8373",26908650026,2014-12-15,18,161.699998,2014,12,15,1,1,37,30.9,"79",30.13,10,"Calm","Calm","Scattered Clouds",0,1
"8374",26908650026,2014-12-15,19,148.369997,2014,12,15,1,1,37.9,32,"79",30.15,10,"Calm","Calm","Scattered Clouds",0,0
"8375",26908650026,2014-12-15,20,130.439994,2014,12,15,1,1,36,30.9,"82",30.14,10,"Calm","Calm","Partly Cloudy",0,0
"8376",26908650026,2014-12-15,21,107.969997,2014,12,15,1,1,36,32,"86",30.14,10,"Calm","Calm","Partly Cloudy",0,0
"8377",26908650026,2014-12-15,22,100.129997,2014,12,15,1,1,37,33.1,"86",30.15,10,"Calm","Calm","Mostly Cloudy",0,0
"8378",26908650026,2014-12-15,23,98.539996,2014,12,15,1,1,37.9,33.1,"83",30.15,10,"West","4.6","Overcast",280,0
"8379",26908650026,2014-12-16,0,97.619999,2014,12,16,2,1,36,32,"86",30.15,10,"WNW","5.8","Overcast",290,0
"8380",26908650026,2014-12-16,1,96.11,2014,12,16,2,1,35.1,30.9,"85",30.16,10,"NW","5.8","Overcast",310,0
"8381",26908650026,2014-12-16,2,96.27,2014,12,16,2,1,35.1,30,"82",30.16,10,"NW","5.8","Overcast",310,0
"8382",26908650026,2014-12-16,3,96.71,2014,12,16,2,1,35.1,30,"82",30.16,10,"NW","4.6","Overcast",310,0
